line,sentiment,n,paragraph
4503,anticipation,1,23
4503,joy,1,23
4503,surprise,1,23
4508,sadness,1,23
4510,anger,1,23
4510,fear,1,23
4510,sadness,1,23
4512,anger,1,23
4512,fear,1,23
4512,sadness,2,23
4513,fear,1,23
4514,anger,1,23
4514,disgust,1,23
4514,fear,2,23
4517,anger,1,23
4517,fear,1,23
4518,fear,1,23
4518,sadness,1,23
4518,surprise,1,23
4519,anticipation,1,23
4519,fear,1,23
4519,joy,1,23
4519,trust,2,23
4523,fear,1,23
4526,anger,1,23
4526,disgust,1,23
4526,fear,1,23
4526,sadness,1,23
4529,anger,2,23
4529,disgust,2,23
4529,fear,2,23
4529,sadness,1,23
4529,surprise,1,23
4530,anger,3,23
4530,fear,2,23
4530,sadness,1,23
4536,sadness,1,23
4538,anger,1,23
4538,fear,2,23
4538,sadness,2,23
4543,fear,1,23
4543,sadness,1,23
4544,fear,1,23
4544,sadness,1,23
4549,fear,1,23
4560,anger,1,23
4560,disgust,1,23
4569,anticipation,1,23
4569,trust,1,23
4570,anger,1,23
4570,disgust,1,23
4573,sadness,1,23
4581,sadness,1,23
4584,fear,1,23
4584,trust,1,23
4590,anticipation,1,23
4590,fear,1,23
4590,joy,1,23
4590,surprise,1,23
4590,trust,2,23
4591,anticipation,3,23
4591,fear,1,23
4591,joy,2,23
4591,surprise,2,23
4591,trust,1,23
4601,sadness,1,24
4602,trust,1,24
4604,fear,1,24
4604,sadness,1,24
4605,anger,1,24
4605,fear,1,24
4605,surprise,1,24
4615,trust,1,24
4623,surprise,1,24
4625,fear,2,24
4625,trust,2,24
4626,anger,1,24
4626,disgust,1,24
4626,fear,1,24
4626,sadness,1,24
4632,sadness,1,24
4633,trust,1,24
4635,trust,1,24
4636,trust,1,24
4639,fear,1,24
4642,surprise,1,24
4645,sadness,1,24
4646,sadness,1,24
4654,fear,1,24
4654,sadness,1,24
4655,sadness,1,24
4657,anger,1,24
4657,disgust,1,24
4657,fear,1,24
4657,joy,1,24
4659,disgust,1,24
4659,sadness,1,24
4663,sadness,1,24
4668,trust,1,24
4676,anticipation,1,24
4676,joy,1,24
4676,trust,1,24
4682,surprise,1,24
4686,fear,1,24
4687,sadness,1,24
4694,trust,1,24
4695,anger,1,24
4695,anticipation,1,24
4695,fear,1,24
4695,joy,1,24
4695,surprise,1,24
4695,trust,2,24
4699,anticipation,1,24
4699,joy,1,24
4700,disgust,1,24
4700,sadness,1,24
4700,surprise,1,24
4703,trust,1,24
4705,anticipation,1,24
4705,disgust,1,24
4705,joy,1,24
4705,surprise,1,24
4705,trust,1,24
4711,anticipation,1,24
4711,disgust,1,24
4711,joy,1,24
4711,trust,1,24
4712,trust,1,24
4716,fear,1,24
4716,trust,1,24
4720,joy,1,24
4720,trust,1,24
4725,trust,1,24
4733,sadness,1,24
4735,anticipation,1,24
4735,disgust,1,24
4735,joy,1,24
4735,trust,1,24
4745,anticipation,1,24
4746,trust,1,24
4747,anger,1,24
4747,disgust,1,24
4747,fear,1,24
4747,sadness,1,24
4747,surprise,1,24
4751,disgust,1,24
4751,sadness,1,24
4753,trust,1,24
4758,joy,1,24
4758,trust,1,24
4762,trust,2,24
4764,anger,2,24
4764,anticipation,1,24
4764,disgust,2,24
4764,fear,2,24
4764,joy,1,24
4764,sadness,3,24
4764,surprise,1,24
4764,trust,1,24
4765,trust,1,24
4770,anticipation,1,24
4770,trust,1,24
4775,surprise,1,24
4776,anger,1,24
4776,anticipation,2,24
4776,fear,1,24
4776,joy,2,24
4776,surprise,1,24
4776,trust,1,24
4778,fear,1,24
4778,joy,1,24
4778,surprise,1,24
4784,anticipation,1,24
4784,disgust,1,24
4784,joy,1,24
4784,trust,1,24
4792,joy,1,24
4792,trust,1,24
4796,anticipation,1,24
4796,fear,1,24
4796,sadness,1,24
4802,anger,1,25
4802,disgust,1,25
4808,fear,1,25
4808,trust,1,25
4811,disgust,1,25
4815,anticipation,1,25
4815,disgust,1,25
4815,joy,1,25
4815,trust,1,25
4818,joy,1,25
4818,trust,1,25
4841,anger,1,25
4841,disgust,1,25
4841,sadness,1,25
4844,anticipation,1,25
4844,joy,1,25
4844,trust,1,25
4853,anticipation,1,25
4853,joy,1,25
4853,trust,1,25
4857,anger,2,25
4857,disgust,1,25
4859,anger,1,25
4859,joy,1,25
4859,surprise,1,25
4859,trust,1,25
4864,anticipation,1,25
4865,anger,1,25
4865,disgust,1,25
4865,fear,1,25
4865,sadness,2,25
4866,anger,1,25
4866,fear,1,25
4867,anticipation,1,25
4867,sadness,1,25
4874,anticipation,1,25
4875,anger,1,25
4875,anticipation,1,25
4875,disgust,1,25
4875,fear,1,25
4875,sadness,1,25
4875,surprise,1,25
4879,fear,1,25
4879,trust,1,25
4880,fear,1,25
4880,trust,1,25
4882,anger,1,25
4882,fear,1,25
4883,trust,1,25
4887,trust,1,25
4889,anticipation,1,25
4889,joy,2,25
4889,trust,2,25
4893,disgust,1,25
4893,surprise,1,25
4894,anger,1,25
4894,anticipation,1,25
4894,disgust,1,25
4894,fear,1,25
4894,sadness,1,25
4896,anger,1,25
4896,fear,1,25
4897,disgust,1,25
4897,fear,1,25
4897,sadness,1,25
4897,trust,1,25
4898,surprise,1,25
4901,joy,1,25
4901,trust,1,25
4910,trust,1,25
4911,anticipation,1,25
4911,disgust,1,25
4911,sadness,1,25
4911,trust,1,25
4918,joy,1,25
4918,trust,1,25
4919,anticipation,1,25
4919,trust,1,25
4920,joy,1,25
4920,sadness,1,25
4920,trust,1,25
4922,sadness,1,25
4923,sadness,1,25
4924,anger,1,25
4924,fear,1,25
4924,sadness,1,25
4925,anticipation,1,25
4925,disgust,1,25
4925,joy,1,25
4925,surprise,1,25
4926,anger,1,25
4926,fear,1,25
4926,sadness,1,25
4926,surprise,1,25
4935,trust,1,25
4944,joy,1,25
4944,trust,1,25
4948,anticipation,1,25
4948,surprise,1,25
4949,sadness,1,25
4951,anger,1,25
4951,anticipation,1,25
4951,disgust,3,25
4951,fear,1,25
4951,joy,1,25
4951,sadness,1,25
4951,surprise,1,25
4951,trust,1,25
4952,anticipation,1,25
4952,joy,1,25
4952,surprise,1,25
4955,anger,1,25
4955,fear,1,25
4956,sadness,1,25
4957,fear,1,25
4962,anger,1,25
4962,fear,1,25
4962,sadness,1,25
4962,surprise,1,25
4963,anger,1,25
4964,anger,1,25
4964,fear,1,25
4964,sadness,1,25
4965,anger,1,25
4965,fear,1,25
4969,joy,1,25
4974,anticipation,1,25
4998,trust,1,25
5002,anger,1,26
5002,fear,2,26
5002,sadness,1,26
5002,surprise,1,26
5003,sadness,1,26
5004,fear,1,26
5004,sadness,1,26
5004,trust,1,26
5013,anger,1,26
5013,anticipation,1,26
5013,disgust,1,26
5013,fear,1,26
5013,sadness,1,26
5013,surprise,1,26
5021,anticipation,1,26
5021,disgust,1,26
5021,sadness,1,26
5029,anger,1,26
5029,fear,1,26
5034,trust,1,26
5035,joy,1,26
5035,surprise,1,26
5035,trust,1,26
5045,anticipation,1,26
5045,fear,1,26
5051,anger,1,26
5056,surprise,1,26
5056,trust,1,26
5058,sadness,1,26
5064,trust,1,26
5065,disgust,1,26
5067,anger,2,26
5067,anticipation,1,26
5067,disgust,1,26
5067,fear,2,26
5067,sadness,1,26
5068,anticipation,1,26
5072,anticipation,1,26
5072,trust,1,26
5073,anticipation,1,26
5073,trust,1,26
5088,sadness,2,26
5088,surprise,1,26
5095,fear,1,26
5095,trust,1,26
5097,anticipation,1,26
5099,trust,1,26
5105,fear,1,26
5107,anger,2,26
5107,fear,2,26
5107,sadness,1,26
5124,surprise,1,26
5126,surprise,1,26
5135,anger,1,26
5135,fear,2,26
5141,anger,1,26
5141,fear,1,26
5141,trust,1,26
5150,anger,1,26
5150,fear,1,26
5151,sadness,1,26
5153,anger,1,26
5153,disgust,1,26
5157,anger,1,26
5157,fear,1,26
5163,anger,1,26
5163,fear,1,26
5165,trust,1,26
5166,sadness,1,26
5169,surprise,1,26
5170,anger,1,26
5170,disgust,1,26
5170,fear,1,26
5170,surprise,1,26
5171,anger,1,26
5171,fear,1,26
5171,sadness,1,26
5180,anticipation,1,26
5183,trust,1,26
5184,anger,1,26
5184,disgust,1,26
5184,fear,1,26
5184,surprise,1,26
5187,anger,1,26
5187,fear,1,26
5191,anticipation,1,26
5193,fear,1,26
5197,anger,1,26
5197,fear,1,26
5199,anticipation,1,26
5199,trust,1,26
5202,anger,1,27
5202,disgust,1,27
5202,fear,1,27
5203,anger,1,27
5203,anticipation,1,27
5203,fear,1,27
5203,joy,1,27
5203,trust,1,27
5205,trust,1,27
5209,joy,1,27
5209,trust,1,27
5211,anger,2,27
5211,disgust,1,27
5211,fear,1,27
5211,joy,1,27
5211,trust,1,27
5218,sadness,1,27
5226,sadness,1,27
5226,surprise,1,27
5229,anger,1,27
5229,disgust,1,27
5229,fear,1,27
5229,sadness,1,27
5230,sadness,1,27
5230,surprise,1,27
5235,joy,1,27
5235,trust,1,27
5244,sadness,1,27
5245,surprise,1,27
5246,sadness,1,27
5251,anger,1,27
5251,fear,1,27
5252,fear,1,27
5254,trust,1,27
5256,surprise,1,27
5263,anger,1,27
5269,anger,1,27
5269,anticipation,1,27
5269,fear,1,27
5278,trust,1,27
5286,anger,1,27
5286,fear,1,27
5291,disgust,1,27
5295,anger,1,27
5295,fear,1,27
5297,sadness,1,27
5298,trust,1,27
5302,sadness,1,27
5305,anger,1,27
5305,disgust,1,27
5305,fear,1,27
5305,sadness,1,27
5305,surprise,1,27
5306,anticipation,1,27
5306,joy,2,27
5306,trust,2,27
5307,trust,1,27
5308,sadness,1,27
5309,anger,1,27
5309,fear,1,27
5309,sadness,1,27
5311,anticipation,1,27
5311,disgust,1,27
5311,joy,1,27
5311,surprise,1,27
5311,trust,1,27
5315,joy,1,27
5315,trust,1,27
5316,fear,1,27
5317,anger,1,27
5317,fear,1,27
5317,trust,1,27
5319,anger,1,27
5319,fear,1,27
5319,sadness,1,27
5322,anger,1,27
5324,anger,1,27
5324,fear,1,27
5327,trust,1,27
5329,disgust,1,27
5329,fear,1,27
5329,sadness,1,27
5330,joy,1,27
5331,joy,1,27
5331,trust,1,27
5334,anger,1,27
5334,fear,1,27
5336,anticipation,1,27
5339,anticipation,1,27
5340,anger,1,27
5340,fear,2,27
5342,sadness,1,27
5344,fear,1,27
5344,sadness,1,27
5344,surprise,1,27
5347,fear,2,27
5347,surprise,1,27
5348,disgust,1,27
5350,sadness,1,27
5352,anger,1,27
5352,disgust,1,27
5352,fear,1,27
5353,anger,1,27
5353,fear,1,27
5353,sadness,1,27
5354,anticipation,1,27
5354,disgust,1,27
5354,joy,1,27
5354,surprise,1,27
5354,trust,1,27
5358,anger,1,27
5358,fear,1,27
5359,anger,1,27
5359,disgust,1,27
5359,trust,1,27
5360,anger,1,27
5360,disgust,2,27
5360,fear,2,27
5360,sadness,1,27
5361,anger,1,27
5361,fear,1,27
5361,sadness,1,27
5361,surprise,1,27
5362,anger,1,27
5362,disgust,1,27
5362,fear,1,27
5362,sadness,1,27
5364,fear,1,27
5365,disgust,2,27
5365,fear,1,27
5365,sadness,1,27
5370,anticipation,1,27
5370,fear,1,27
5370,joy,1,27
5376,anticipation,1,27
5376,joy,1,27
5376,surprise,1,27
5376,trust,1,27
5381,anger,1,27
5381,fear,3,27
5381,trust,2,27
5382,anger,1,27
5382,sadness,1,27
5383,disgust,1,27
5384,anticipation,1,27
5384,fear,1,27
5389,anger,1,27
5389,fear,1,27
5391,fear,1,27
5391,trust,1,27
5392,anticipation,1,27
5392,sadness,1,27
5393,anger,1,27
5393,fear,1,27
5394,trust,1,27
5395,trust,1,27
5400,joy,1,28
5401,anger,1,28
5401,fear,1,28
5401,joy,1,28
5401,sadness,2,28
5401,surprise,1,28
5402,anger,1,28
5404,trust,1,28
5406,surprise,1,28
5408,anger,1,28
5408,disgust,1,28
5408,fear,1,28
5408,sadness,1,28
5408,trust,1,28
5412,anticipation,1,28
5416,joy,1,28
5417,joy,1,28
5417,sadness,1,28
5418,anticipation,1,28
5418,joy,2,28
5418,surprise,1,28
5418,trust,1,28
5419,trust,1,28
5424,joy,1,28
5425,anger,1,28
5425,disgust,1,28
5425,fear,1,28
5425,sadness,1,28
5430,joy,1,28
5430,sadness,1,28
5431,joy,1,28
5433,anticipation,1,28
5433,joy,1,28
5433,trust,1,28
5437,anticipation,1,28
5437,joy,1,28
5438,anticipation,2,28
5438,joy,3,28
5438,surprise,1,28
5438,trust,2,28
5440,anticipation,1,28
5440,joy,2,28
5440,sadness,1,28
5440,surprise,1,28
5444,joy,2,28
5444,trust,1,28
5447,anticipation,1,28
5447,joy,2,28
5448,anger,1,28
5448,surprise,1,28
5452,surprise,1,28
5454,joy,1,28
5457,joy,1,28
5464,anticipation,1,28
5464,joy,2,28
5464,trust,1,28
5469,anger,1,28
5469,disgust,1,28
5469,fear,1,28
5470,fear,1,28
5470,surprise,1,28
5470,trust,1,28
5474,sadness,1,28
5486,joy,1,28
5493,joy,1,28
5493,surprise,1,28
5497,anticipation,1,28
5500,fear,1,28
5500,sadness,1,28
5505,joy,1,28
5506,anticipation,1,28
5506,disgust,1,28
5506,fear,1,28
5506,sadness,1,28
5507,anticipation,1,28
5507,disgust,1,28
5507,fear,1,28
5507,sadness,1,28
5517,joy,1,28
5517,trust,1,28
5521,anticipation,1,28
5521,joy,1,28
5521,sadness,1,28
5521,surprise,1,28
5521,trust,1,28
5522,sadness,1,28
5526,anger,1,28
5526,anticipation,1,28
5526,disgust,1,28
5526,fear,1,28
5526,joy,1,28
5526,sadness,1,28
5526,surprise,1,28
5526,trust,2,28
5530,anger,1,28
5530,fear,1,28
5530,surprise,1,28
5535,surprise,1,28
5537,fear,1,28
5537,trust,1,28
5546,surprise,1,28
5549,joy,1,28
