line,sentiment,n,paragraph
4773,disgust,1,24
4773,joy,1,24
4773,sadness,3,24
4773,trust,1,24
4774,anger,1,24
4777,anger,1,24
4777,disgust,1,24
4777,fear,1,24
4779,anticipation,1,24
4782,anticipation,1,24
4783,anger,1,24
4783,anticipation,1,24
4783,joy,1,24
4783,surprise,1,24
4784,anger,1,24
4784,fear,1,24
4784,trust,1,24
4785,anger,1,24
4785,fear,1,24
4785,sadness,1,24
4785,surprise,1,24
4786,anger,1,24
4786,disgust,1,24
4786,fear,1,24
4786,sadness,1,24
4787,anger,2,24
4787,anticipation,1,24
4787,disgust,1,24
4787,fear,2,24
4787,sadness,1,24
4787,surprise,1,24
4789,anticipation,1,24
4789,joy,1,24
4789,trust,1,24
4790,anger,3,24
4790,fear,3,24
4790,sadness,2,24
4790,surprise,1,24
4796,fear,1,24
4796,sadness,2,24
4797,anticipation,1,24
4797,fear,1,24
4797,trust,1,24
4798,trust,1,24
4803,anger,1,25
4803,fear,1,25
4803,surprise,1,25
4804,anger,1,25
4804,fear,2,25
4804,sadness,2,25
4806,fear,1,25
4806,trust,1,25
4812,fear,1,25
4812,trust,1,25
4819,fear,1,25
4819,trust,1,25
4823,joy,1,25
4823,surprise,1,25
4823,trust,1,25
4824,anger,1,25
4824,disgust,1,25
4824,fear,1,25
4824,sadness,1,25
4827,anticipation,1,25
4827,fear,1,25
4827,trust,1,25
4829,fear,1,25
4829,trust,2,25
4831,disgust,1,25
4835,fear,1,25
4835,trust,1,25
4837,sadness,1,25
4837,trust,1,25
4838,fear,1,25
4838,trust,3,25
4839,anger,1,25
4839,fear,1,25
4839,trust,1,25
4840,disgust,1,25
4850,trust,1,25
4851,anger,1,25
4851,fear,1,25
4851,sadness,1,25
4851,surprise,1,25
4853,sadness,1,25
4857,fear,1,25
4857,joy,1,25
4857,sadness,1,25
4857,trust,1,25
4859,trust,1,25
4868,trust,1,25
4872,trust,1,25
4878,trust,1,25
4881,anger,1,25
4881,fear,2,25
4881,sadness,1,25
4881,surprise,1,25
4881,trust,1,25
4882,anger,1,25
4882,disgust,1,25
4882,sadness,1,25
4886,anger,1,25
4886,fear,1,25
4886,trust,1,25
4891,anticipation,1,25
4891,joy,1,25
4891,sadness,1,25
4891,trust,1,25
4898,anticipation,1,25
4900,anger,1,25
4900,fear,1,25
4900,sadness,1,25
4901,fear,1,25
4901,sadness,1,25
4904,anger,1,25
4904,fear,1,25
4904,trust,1,25
4907,anticipation,1,25
4907,fear,1,25
4907,sadness,1,25
4907,trust,1,25
4908,fear,1,25
4908,trust,1,25
4912,trust,1,25
4919,disgust,1,25
4919,fear,1,25
4921,fear,1,25
4921,trust,1,25
4922,fear,1,25
4922,sadness,1,25
4924,fear,1,25
4924,trust,1,25
4928,fear,1,25
4928,trust,1,25
4931,trust,1,25
4934,anticipation,1,25
4934,joy,1,25
4934,sadness,1,25
4934,trust,1,25
4937,anticipation,1,25
4937,fear,1,25
4937,joy,1,25
4937,sadness,1,25
4937,trust,1,25
4938,anticipation,1,25
4938,joy,1,25
4938,sadness,1,25
4938,trust,1,25
4940,anticipation,1,25
4941,anticipation,2,25
4941,joy,2,25
4941,sadness,1,25
4941,trust,2,25
4944,anger,1,25
4944,sadness,1,25
4945,trust,1,25
4946,anticipation,1,25
4946,joy,1,25
4946,sadness,1,25
4946,trust,1,25
4954,anger,1,25
4954,disgust,1,25
4954,sadness,1,25
4955,disgust,1,25
4955,sadness,1,25
4956,fear,1,25
4957,anger,1,25
4959,disgust,1,25
4959,sadness,1,25
4960,fear,2,25
4960,sadness,2,25
4964,disgust,1,25
4964,sadness,1,25
4970,anticipation,1,25
4970,joy,1,25
4970,sadness,1,25
4970,trust,1,25
4972,anticipation,1,25
4972,joy,1,25
4972,sadness,1,25
4972,trust,1,25
4973,anger,1,25
4973,disgust,1,25
4974,anger,1,25
4974,disgust,1,25
4977,anticipation,1,25
4977,joy,1,25
4977,sadness,1,25
4977,surprise,1,25
4977,trust,1,25
4982,anger,1,25
4982,anticipation,2,25
4982,disgust,1,25
4982,joy,2,25
4982,sadness,2,25
4982,trust,2,25
4983,anger,1,25
4983,disgust,1,25
4983,fear,1,25
4983,sadness,1,25
4983,surprise,1,25
4985,anticipation,1,25
4985,trust,1,25
4986,anger,1,25
4987,anticipation,1,25
4987,joy,1,25
4987,sadness,1,25
4987,trust,2,25
4988,trust,1,25
4991,anger,1,25
4991,fear,1,25
4991,trust,1,25
4995,joy,1,25
4995,trust,1,25
4996,fear,1,25
4999,anticipation,1,25
4999,joy,1,25
4999,surprise,1,25
4999,trust,1,25
5000,anticipation,2,26
5000,joy,2,26
5000,sadness,1,26
5000,trust,2,26
5002,fear,1,26
5002,sadness,1,26
5003,surprise,1,26
5007,anticipation,1,26
5007,joy,1,26
5007,sadness,1,26
5007,trust,1,26
5008,joy,1,26
5008,surprise,1,26
5008,trust,1,26
5012,anticipation,1,26
5012,joy,1,26
5012,sadness,1,26
5012,trust,1,26
5015,trust,1,26
5019,sadness,1,26
5026,anger,2,26
5027,fear,1,26
5029,sadness,1,26
5030,anger,1,26
5030,fear,1,26
5030,sadness,1,26
5037,disgust,1,26
5037,fear,1,26
5038,anticipation,1,26
5038,joy,1,26
5038,trust,1,26
5039,fear,2,26
5039,trust,2,26
5040,fear,2,26
5040,trust,2,26
5041,trust,1,26
5042,fear,2,26
5042,trust,2,26
5044,trust,1,26
5045,fear,2,26
5045,trust,2,26
5046,fear,1,26
5046,trust,1,26
5052,anger,1,26
5052,anticipation,1,26
5052,fear,1,26
5052,sadness,1,26
5052,surprise,1,26
5052,trust,1,26
5053,fear,1,26
5053,trust,1,26
5056,fear,2,26
5056,trust,3,26
5058,fear,1,26
5058,trust,1,26
5059,anger,1,26
5059,fear,1,26
5059,sadness,1,26
5059,surprise,1,26
5060,fear,2,26
5060,trust,2,26
5064,sadness,1,26
5065,anticipation,1,26
5065,joy,1,26
5065,trust,1,26
5067,trust,1,26
5069,fear,2,26
5069,trust,3,26
5070,trust,1,26
5073,surprise,1,26
5075,trust,1,26
5076,disgust,1,26
5076,fear,1,26
5076,trust,1,26
5078,anger,1,26
5078,fear,1,26
5078,sadness,1,26
5078,surprise,1,26
5079,anticipation,2,26
5079,joy,1,26
5079,sadness,1,26
5079,trust,1,26
5081,anticipation,1,26
5081,joy,1,26
5081,sadness,1,26
5081,trust,1,26
5082,anger,2,26
5084,anger,1,26
5084,disgust,1,26
5084,fear,1,26
5084,sadness,1,26
5084,surprise,1,26
5088,anger,1,26
5088,disgust,1,26
5088,fear,1,26
5088,sadness,1,26
5089,anticipation,1,26
5097,sadness,1,26
5098,fear,1,26
5099,fear,1,26
5109,anticipation,1,26
5109,joy,1,26
5109,surprise,1,26
5109,trust,1,26
5112,fear,1,26
5115,disgust,1,26
5115,fear,1,26
5116,disgust,1,26
5116,fear,1,26
5117,anticipation,1,26
5117,trust,1,26
5118,disgust,1,26
5118,fear,1,26
